t	V	m	X	Y	teta	R	G	Mach	delta	alpha	C_xa	C_ya	AD_K	m_z	alpha_max	alpha_min	mu	n_xa	n_ya	n_ya_potr	n_ya_rasp_max	n_ya_rasp_min
1.5000000000000002	471.6755875198444	185.0	530.0125864593989	5000.058276523405	0.018214444654581226	30000.0	10.0	1.4716135330252633	-0.6250460383704692	1.4946441650390614	0.7699797794907424	0.33153159469977256	0.4305718195860215	-0.0014770850567077767	31.999999999999968	-31.999999999999968	0.125	15.209462033917788	1.0000048031103677	0.5687165029288479	33.0836770844457	-33.0836770844457
1.6000000000000003	486.5906628729094	184.0	577.1801428283177	5000.073270081414	0.01821502288229421	30000.0	10.0	1.5181484052816716	-0.6250460383704692	1.4473571777343737	0.7549570341435461	0.3160277430896111	0.4186036142416049	0.0007903862069527437	31.999999999999968	-31.999999999999968	0.13333333333333333	15.234735365938716	0.999999249996665	0.5800885447803328	34.551223327048056	-34.551223327048056
1.7000000000000004	501.5305228882245	183.0	625.8392066570307	5000.088738248795	0.018214942105838815	30000.0	10.0	1.5647606321406822	-0.6250460383704692	1.402648925781249	0.7450555822148919	0.3013426613276279	0.4044566184334868	0.002363540419722789	31.999999999999968	-31.999999999999968	0.14166666666666666	15.250852089793902	0.9999966605619728	0.5908330654374037	36.090683306540434	-36.090683306540434
1.8000000000000005	516.4861880119216	182.0	675.9922564118118	5000.104681266745	0.0182145736120572	30000.0	10.0	1.611422198544148	-0.6250460383704692	1.3600158691406241	0.7351937475454721	0.2874966794711533	0.3910488635560269	0.003801460550376352	31.999999999999968	-31.999999999999968	0.15	15.26666381139582	0.9999980731897488	0.6010873370217227	37.665601146964846	-37.665601146964846
1.9000000000000008	531.4573591438901	181.0	727.6408726035028	5000.121099374132	0.018214369477912485	30000.0	10.0	1.6581321721880429	-0.6250460383704692	1.3193283081054676	0.725368568490858	0.2744361867182919	0.3783403343341182	0.005112436143098375	31.999999999999968	-31.999999999999968	0.15833333333333333	15.282261666158762	0.99999896484173	0.6108814403969403	39.27516803930985	-39.27516803930985
2.0000000000000004	546.4438265495933	180.0	780.7866058328102	5000.137993197061	0.01821426537035311	30000.0	10.0	1.7048898995964512	-0.6250460383704692	1.2804718017578114	0.7155773596011574	0.26211321864499626	0.3662961315476649	0.006303946921552846	31.999999999999968	-31.999999999999968	0.16666666666666666	15.297738516032275	1.0000033086824824	0.6202416061333185	40.91855562664132	-40.91855562664132
2.1000000000000005	561.4454715620594	179.0	835.4309857270036	5000.155363306483	0.018214610805296825	30000.0	10.0	1.7516950114232883	-0.6250460383704692	1.243316650390624	0.7058172133767536	0.2504769167849237	0.3548750470204574	0.0073836254384774406	31.999999999999968	-31.999999999999968	0.175	15.313190336706604	0.9999950817917664	0.6291992059243958	42.59491625776658	-42.594916257766585
2.2000000000000006	576.4622696283353	178.0	891.575530046544	5000.173210619888	0.01821412362458822	30000.0	10.0	1.7985474319664665	-0.6250460383704692	1.2077789306640614	0.6960859707562527	0.2394902364985497	0.34405266958384323	0.00835741733341056	31.999999999999968	-31.999999999999968	0.18333333333333326	15.328713515525004	0.9999967936364932	0.6377725942851902	44.303383258544855	-44.303383258544855
2.3000000000000007	591.4942907411047	177.0	949.2217540969963	5000.191534799412	0.01821381600099146	30000.0	10.0	1.845447380478308	-0.6250460383704692	1.1737518310546864	0.6863811151313409	0.2291109505014405	0.33379553348812563	0.009231694911702951	31.999999999999968	-31.999999999999968	0.19166666666666668	15.344407991036027	1.0000042194084864	0.6459874462669739	46.04307084055468	-46.04307084055468
2.400000000000001	606.5417028819662	176.0	1008.3711801828824	5000.210336488759	0.01821422164525029	30000.0	10.0	1.8923953819589063	-0.4687845287778519	1.1411209106445304	0.6725759398044853	0.2398195657453165	0.3565687553661687	-0.0002667201600716363	31.999999999999968	-31.999999999999968	0.2	15.372673480798865	1.061192812708029	0.6538723377495513	47.81307415770559	-47.81307415770559
2.500000000000001	621.6168339924037	175.0	1069.025347406699	5000.229616916032	0.023883338457742025	30000.0	10.0	1.9394299002153583	-0.3125230191852346	1.0540237426757806	0.6580390517922776	0.23538536524381146	0.3577072889560288	-0.007822113716606759	31.999999999999968	-31.999999999999968	0.20833333333333331	15.40531526190533	1.062914902890549	0.6784607996842791	49.613693714136325	-49.613693714136325
